ISIN;Date 
US8288061091;08/10/2020
US8288061091;08/10/2020
SG1J26887955;15/09/2022
SG1J26887955;15/09/2022
SG1T75931496;01/10/2017
SG1T75931496;01/10/2017
;31/03/2022
TW0009940007;26/08/2021
TW0009940007;26/08/2021
TW0009940007;26/08/2021
;10/06/2021
;10/06/2021
;03/02/2022
KR7001510007;11/01/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7001510007;24/11/2022
KR7017670001;04/08/2022
KR7017670001;04/08/2022
SE0000113250;11/11/2021
SE0000113250;11/11/2021
SE0000113250;11/11/2021
SE0000113250;11/11/2021
;29/10/2018
;29/10/2018
GB0001411924;13/05/2021
;01/06/2021
NZSKCE0001S2;13/02/2019
NZSKCE0001S2;13/02/2019
NZSKCE0001S2;13/02/2019
;26/05/2022
;26/05/2022
;26/05/2022
IE00B1RR8406;13/01/2022
US83304A1060;13/05/2021
US83304A1060;13/05/2021
;04/10/2021
FR0000033409;26/08/2021
;09/06/2022
;09/06/2022
;09/06/2022
;09/06/2022
;09/06/2022
;28/04/2022
;28/04/2022
;28/04/2022
;28/04/2022
;28/04/2022
FR0000121220;23/09/2019
FR0000121220;23/09/2019
FR0000121220;23/09/2019
FR0000121220;23/09/2019
;09/07/2020
;09/07/2020
JP3732000009;24/06/2021
JP3732000009;24/06/2021
GB00BYZDVK82;25/08/2022
GB00BYZDVK82;25/08/2022
GB00BYZDVK82;25/08/2022
GB00BYZDVK82;25/08/2022
GB00BYZDVK82;25/08/2022
;27/10/2022
FR0013227113;11/11/2021
FR0013227113;11/11/2021
;14/05/2020
;14/05/2020
;14/05/2020
;24/11/2022
;29/09/2022
;01/09/2022
;08/12/2022
;24/02/2022
FR0013199916;21/10/2021
FR0013199916;21/10/2021
;20/10/2022
US8354951027;08/07/2021
US8354951027;08/07/2021
JP3435000009;15/09/2022
JP3435000009;15/09/2022
JP3435000009;15/09/2022
JP3435000009;15/09/2022
JP3435000009;15/09/2022
FR0000050809;01/10/2019
FR0000050809;01/10/2019
FR0000050809;01/10/2019
FR0000050809;01/10/2019
;16/07/2020
;18/02/2021
;23/06/2022
;23/06/2022
BE0003798155;29/11/2019
BE0003798155;29/11/2019
BE0003798155;29/11/2019
NZTELE0001S4;09/09/2021
NZTELE0001S4;09/09/2021
SE0011413889;15/07/2021
;28/07/2022
;28/07/2022
;28/07/2022
GB0003308607;04/10/2021
GB0003308607;04/10/2021
GB0003308607;04/10/2021
;17/11/2022
FR0012757854;16/12/2021
FR0012757854;16/12/2021
FR0012757854;16/12/2021
FR0012757854;16/12/2021
FR0012757854;16/12/2021
FI0009006829;24/03/2022
SE0000120669;08/10/2020
GB0007908733;16/12/2021
GB0007908733;16/12/2021
GB0007908733;16/12/2021
GB0007908733;16/12/2021
;21/10/2021
;21/10/2021
;26/05/2022
US8545021011;01/05/2018
US8545021011;01/05/2018
CA85472N1096;28/10/2021
CA85472N1096;28/10/2021
;01/11/2021
;14/07/2022
;14/07/2022
US8552441094;31/03/2021
;17/02/2022
;17/02/2022
;17/02/2022
;27/01/2022
US8581552036;01/08/2020
US8581552036;01/08/2020
US8581552036;01/08/2020
US8581552036;01/08/2020
US8581552036;01/08/2020
;22/09/2022
;22/09/2022
;02/06/2022
GB00B0KM9T71;08/12/2022
GB00B0KM9T71;08/12/2022
GB00B0KM9T71;08/12/2022
GB00B0KM9T71;08/12/2022
GB00B0KM9T71;08/12/2022
NL0000226223;10/12/2020
NL0000226223;10/12/2020
NL0000226223;10/12/2020
;14/04/2022
US9136741074;08/08/2019
US9136741074;08/08/2019
FI0009005961;21/10/2021
FI0009005961;21/10/2021
;18/08/2022
;18/08/2022
;18/08/2022
;18/08/2022
;25/08/2022
;16/12/2021
;16/12/2021
;16/12/2021
;16/12/2021
;16/12/2021
;18/08/2022
;20/01/2022
FR0010613471;30/09/2021
FR0010613471;30/09/2021
FR0010613471;30/09/2021
;06/01/2022
JP3401400001;16/12/2021
JP3401400001;16/12/2021
JP3407400005;27/05/2021
JP3407400005;27/05/2021
JP3407400005;27/05/2021
JP3409800004;16/08/2018
JP3409800004;16/08/2018
;21/01/2021
;20/01/2022
;22/07/2021
JP3336560002;30/09/2021
JP3336560002;30/09/2021
JP333657BA71;30/09/2021
JP333657BA71;30/09/2021
;09/01/2020
;09/01/2020
;09/01/2020
;10/02/2022
;14/04/2022
;15/09/2022
INE277A01016;03/09/2020
INE277A01016;03/09/2020
;21/10/2021
;21/10/2021
;12/05/2022
;12/05/2022
SE0000310336;14/03/2019
SE0000310336;14/03/2019
;30/07/2020
;30/07/2020
HK0000063609;04/10/2021
HK0000063609;04/10/2021
HK0000063609;04/10/2021
HK0000063609;04/10/2021
;05/05/2022
;04/01/2022
;04/01/2022
;21/04/2022
;07/07/2022
;16/09/2021
DE000SYM9999;23/03/2022
DE000SYM9999;24/03/2022
DE000SYM9999;24/03/2022
CH0011037469;22/10/2019
NZSMLE0001S9;29/04/2021
NZSMLE0001S9;29/04/2021
NZSMLE0001S9;29/04/2021
US8718291078;25/08/2022
US8718291078;25/08/2022
;07/04/2022
;24/03/2022
;13/08/2020
;17/10/2019
;17/10/2019
JP3443600006;01/02/2019
JP3443600006;01/02/2019
TW0002887007;07/01/2022
TW0002887007;21/07/2022
TW0002887007;21/07/2022
TW0002887007;21/07/2022
TW0002887007;21/07/2022
TW0002887007;21/07/2022
TW0002887007;21/07/2022
TW0002887007;21/07/2022
TW0001101004;16/07/2020
TW0001101004;16/07/2020
TW0001101004;16/07/2020
TW0003045001;24/06/2021
TW0003045001;24/06/2021
;28/07/2022
;07/07/2022
;17/03/2022
JP3454400007;17/06/2021
JP3454400007;17/06/2021
JP3455200000;25/03/2021
JP3455200000;25/03/2021
JP3463000004;16/04/2020
JP3463000004;16/04/2020
JP3463000004;16/04/2020
;31/03/2022
LK0311N00007;22/07/2021
;11/08/2022
;03/06/2021
US87612E1064;27/03/2019
US87612E1064;27/03/2019
US87612E1064;27/03/2019
US87612E1064;27/03/2019
INE092A01019;10/12/2020
GB0008754136;17/09/2020
GB0008754136;17/09/2020
GB0008782301;25/03/2021
GB0008782301;25/03/2021
;17/06/2021
;17/11/2022
;17/11/2022
;17/11/2022
;20/01/2022
;24/09/2020
;24/09/2020
TW0008436007;22/04/2021
TW0008436007;22/04/2021
;03/06/2021
DK0060228559;04/08/2022
DK0060228559;04/08/2022
DK0060228559;04/08/2022
;08/12/2022
INE669C01036;08/02/2019
INE669C01036;08/02/2019
;13/10/2022
GB0001048619;17/11/2022
GB0001048619;17/11/2022
;11/03/2021
JP3544000007;16/12/2021
JP3544000007;16/12/2021
SE0005190238;25/08/2022
SE0005190238;25/08/2022
SE0005190238;25/08/2022
SE0005190238;25/08/2022
SE0005190238;25/08/2022
SE0005190238;25/08/2022
ES0178430E18;04/08/2022
ES0178430E18;04/08/2022
ES0178430E18;04/08/2022
ES0178430E18;04/08/2022
ES0178430E18;04/08/2022
NO0010063308;06/05/2021
NO0010063308;06/05/2021
FR0000051807;30/09/2021
FR0000051807;30/09/2021
SE0000667925;17/12/2020
SE0000667925;17/12/2020
SE0000667925;17/12/2020
AU000000TLS2;16/12/2021
CA87971M1032;20/05/2021
CA87971M1032;20/05/2021
CA87971M1032;20/05/2021
ES0124254311;02/09/2021
ES0124254311;02/09/2021
ES0124254311;02/09/2021
US8803451033;17/04/2018
US8803451033;17/04/2018
;16/12/2021
;16/12/2021
;02/06/2022
;24/02/2022
IT0003242622;17/06/2021
;02/01/2022
;24/02/2022
;24/02/2022
JP3546800008;01/04/2020
JP3546800008;01/04/2020
GB0008847096;01/06/2017
GB0008847096;01/06/2017
;01/09/2022
;01/09/2022
;01/09/2022
;30/10/2015
;30/10/2015
;22/09/2022
GB00B02L3W35;21/03/2021
GB00B02L3W35;21/03/2021
GB0001367019;25/03/2021
GB0001367019;25/03/2021
;14/07/2022
;01/04/2022
;01/04/2022
;01/04/2022
US1689051076;07/01/2021
US1689051076;07/01/2021
US1890541097;16/09/2021
US1890541097;16/09/2021
US1912161007;26/09/2019
;20/06/2019
;20/06/2019
NA;16/09/2021
NA;16/09/2021
NA;16/09/2021
NA;16/09/2021
;25/08/2022
;08/12/2022
;08/12/2022
;08/12/2022
US5184391044;05/11/2020
US5184391044;05/11/2020
;28/07/2022
;28/07/2022
;28/05/2019
US4278661081;04/03/2021
US4278661081;04/03/2021
;17/06/2021
US8326964058;16/09/2021
US8326964058;16/09/2021
;10/12/2020
;08/12/2022
US5543821012;08/07/2021
US5543821012;08/07/2021
US5543821012;08/07/2021
;20/05/2020
TRAVESTL91H6;15/09/2022
TRAVESTL91H6;15/09/2022
;03/09/2020
;03/09/2020
;03/09/2020
;03/09/2020
;24/06/2021
;24/06/2021
;08/12/2022
;08/12/2022
;08/12/2022
;08/12/2022
;08/12/2022
;27/08/2020
;27/08/2020
;20/01/2022
;22/09/2022
;22/09/2022
;22/09/2022
;01/09/2019
;01/09/2019
;01/09/2019
;01/09/2019
;28/07/2022
;28/07/2022
;28/07/2022
CA8849031056;05/11/2020
CA8849031056;05/11/2020
CA8849031056;05/11/2020
CA8849031056;05/11/2020
CA8849031056;05/11/2020
SE0006422390;25/03/2021
SE0006422390;25/03/2021
SE0006422390;25/03/2021
DE0007500001;08/08/2019
DE0007500001;08/08/2019
;03/02/2022
;17/11/2022
;17/11/2022
FI0009000277;05/05/2022
FI0009000277;05/05/2022
FI0009000277;05/05/2022
FI0009000277;05/05/2022
;30/06/2022
;30/06/2022
;30/06/2022
;17/09/2020
;28/01/2021
JP3104890003;29/07/2021
JP3104890003;29/07/2021
BE0974338700;10/11/2022
BE0974338700;10/11/2022
BE0974338700;10/11/2022
BE0974338700;10/11/2022
BE0974338700;15/07/2021
BE0974338700;15/07/2021
;12/05/2022
;12/05/2022
;12/05/2022
;15/09/2022
;15/09/2022
;15/09/2022
;15/09/2022
;30/06/2022
US8725901040;01/07/2018
US8725901040;01/07/2018
US8725901040;24/11/2022
US8725901040;24/11/2022
US8725901040;24/11/2022
;24/06/2021
JP3556000002;13/10/2022
JP3556000002;13/10/2022
JP3629800008;01/09/2022
JP3629800008;01/09/2022
;01/01/2022
JP3627000007;21/04/2022
JP3627000007;21/04/2022
;26/11/2018
;26/11/2018
;08/12/2022
;08/12/2022
FI4000197934;20/08/2020
FI4000197934;20/08/2020
JP3582600007;09/09/2021
JP3582600007;09/09/2021
JP3567410000;14/05/2020
JP3567410000;14/05/2020
JP3567410000;14/05/2020
JP3569200003;10/06/2021
JP3569200003;10/06/2021
;01/09/2022
;01/09/2022
;01/09/2022
JP3629000005;25/08/2022
JP3629000005;25/08/2022
BE 0698 952 702;01/12/2022
JP3592200004;03/12/2020
JP3592200004;03/12/2020
JP3592200004;03/12/2020
;22/09/2022
JP3596200000;17/06/2021
JP3596200000;17/06/2021
JP3596200000;17/06/2021
JP3596200000;17/06/2021
;04/08/2022
;22/09/2022
;26/08/2021
;03/11/2022
;03/11/2022
;03/11/2022
;10/03/2022
BMG8984D1074;03/11/2022
BMG8984D1074;03/11/2022
BMG8984D1074;03/11/2022
;01/12/2022
;01/12/2022
;16/06/2022
;16/06/2022
US456873AF50;28/04/2022
US456873AF50;28/04/2022
US456873AF50;28/04/2022
US456873AF50;28/04/2022
US456873AF50;28/04/2022
;23/06/2022
SE0006758587;03/11/2022
SE0006758587;03/11/2022
SE0006758587;03/11/2022
SE0006758587;03/11/2022
AU000000TCL6;13/08/2020
AU000000TCL6;13/08/2020
AU000000TCL6;13/08/2020
;11/08/2022
GB0007739609;20/01/2022
GB0007739609;20/01/2022
;28/07/2022
;06/05/2021
;25/08/2022
;25/08/2022
;25/08/2022
;25/08/2022
;25/08/2022
;21/10/2021
;18/03/2021
;24/06/2021
;24/06/2021
;24/06/2021
;01/09/2022
;29/09/2022
;03/11/2022
;01/12/2022
;26/08/2021
ES0132945017;03/06/2021
ES0132945017;03/06/2021
;15/04/2021
;15/04/2021
US9024941034;26/09/2018
US9024941034;26/09/2018
;27/01/2022
FR0000054470;21/07/2022
FR0000054470;21/07/2022
BE0003739530;15/04/2021
BE0003739530;15/04/2021
;13/10/2022
;20/10/2022
;20/10/2022
;20/10/2022
;06/05/2021
;06/05/2021
;06/05/2021
INE481G01011;11/03/2021
INE481G01011;11/03/2021
BE0974320526;17/11/2022
BE0974320526;17/11/2022
;27/10/2022
US9043111072;08/04/2021
US9043111072;08/04/2021
FR0013326246;10/12/2020
FR0013326246;10/12/2020
FR0013326246;10/12/2020
JP3951600000;07/06/2018
JP3951600000;07/06/2018
GB00B10RZP78;01/06/2017
GB00B10RZP78;01/06/2017
US9078181081;04/03/2021
;24/11/2022
;24/11/2022
GB0006928617;16/12/2021
GB0006928617;16/12/2021
GB0006928617;16/12/2021
;27/10/2022
;12/05/2022
TW0002303005;23/06/2022
TW0002303005;23/06/2022
US9111631035;19/05/2022
US9111631035;19/05/2022
US9111631035;19/05/2022
GB00B39J2M42;15/07/2021
GB00B39J2M42;15/07/2021
GB00B39J2M42;15/07/2021
GB00B39J2M42;15/07/2021
;22/09/2022
US9134561094;12/08/2021
US9134561094;12/08/2021
FI0009005987;05/11/2020
FI0009005987;05/11/2020
FI0009002158;01/04/2021
FI0009002158;01/04/2021
FI0009002158;01/04/2021
;01/09/2022
;28/07/2022
JP3156400008;01/06/2019
JP3156400008;01/06/2019
;30/06/2022
;17/02/2022
;21/07/2022
FR0013176526;27/05/2021
FR0013176526;27/05/2021
FR0013176526;27/05/2021
FR0013176526;27/05/2021
FR0013176526;27/05/2021
;15/04/2021
;15/04/2021
;15/04/2021
;09/12/2021
;09/12/2021
;09/12/2021
;09/12/2021
;09/12/2021
FR0000120354;11/06/2020
FR0000120354;11/06/2020
FR0000120354;11/06/2020
FR0000120354;11/06/2020
FI4000074984;19/08/2021
FI4000074984;19/08/2021
FI4000074984;19/08/2021
FI4000074984;19/08/2021
;03/06/2021
;30/06/2022
;30/06/2022
;30/06/2022
DE0006012008;01/09/2021
DE0006012008;01/09/2021
;24/11/2022
;24/11/2022
;24/11/2022
;08/12/2022
;08/12/2022
;20/10/2022
NO0005806802;11/08/2022
NO0005806802;11/08/2022
NO0005806802;11/08/2022
NO0005806802;11/08/2022
NO0005806802;11/08/2022
US92276F1003;08/04/2021
FR0000124141;16/12/2021
FR0013447729;17/03/2022
;21/07/2022
;09/09/2021
;24/03/2022
;24/03/2022
;24/03/2022
;19/05/2022
;22/04/2021
;22/04/2021
;22/04/2021
;22/04/2021
US92343V1044;29/04/2021
US92343V1044;29/04/2021
;08/04/2021
DK0010268606;06/08/2020
DK0010268606;06/08/2020
;26/08/2021
;22/09/2022
;22/09/2022
US9182041080;05/12/2019
US9182041080;05/12/2019
US92556V1061;08/12/2022
US92556V1061;08/12/2022
ES0183746314;05/05/2022
ES0183746314;05/05/2022
;19/05/2022
;21/04/2022
;21/04/2022
;18/08/2022
CLP9796J1008;10/12/2019
;03/03/2022
;06/01/2022
FR0000125486;07/04/2022
FR0000125486;07/04/2022
CLP1744K1070;12/08/2021
;21/10/2021
US92826C8394;23/06/2022
US92826C8394;23/06/2022
;15/09/2022
;15/09/2022
;15/09/2022
;07/07/2022
;22/09/2022
;09/12/2021
US9285634021;18/06/2020
US9285634021;18/06/2020
US9285634021;18/06/2020
US9285634021;18/06/2020
US9285634021;18/06/2020
US9285634021;18/06/2020
US9285634021;18/06/2020
US9285634021;18/06/2020
GB00BH4HKS39;19/11/2020
GB00BH4HKS39;19/11/2020
GB00BH4HKS39;19/11/2020
GB00BH4HKS39;19/11/2020
;20/05/2021
;20/05/2021
;20/05/2021
;20/05/2021
;04/03/2021
DE0007664039;21/04/2022
DE0007664039;21/04/2022
DE0007664039;21/04/2022
SE0016844831;24/09/2020
SE0016844831;24/09/2020
US9290421091;02/09/2021
BRFDS02YOV62;01/12/2022
BRFDS02YOV62;01/12/2022
;04/01/2022
;04/01/2022
;21/04/2022
;21/04/2022
;21/04/2022
DE000WCH8881;13/01/2022
DE000WCH8881;13/01/2022
SE0017780133;08/12/2022
US9311421039;17/09/2020
US9311421039;17/09/2020
US9311421039;17/09/2020
US9311421039;17/09/2020
BE0003763779;21/04/2022
;10/11/2022
;25/06/2020
;20/10/2022
;20/10/2022
;20/10/2022
;06/10/2022
;06/10/2022
;13/01/2022
;01/09/2022
;01/09/2022
;28/07/2022
;01/06/2021
;22/09/2022
;08/12/2022
;08/12/2022
;08/12/2022
;24/02/2022
;24/02/2022
NL0000289213;19/11/2020
US9581021055;09/09/2021
US9581021055;09/09/2021
;17/11/2021
US96145D1054;12/05/2022
US96145D1054;12/05/2022
US96145D1054;12/05/2022
US9621661043;16/12/2021
US9621661043;16/12/2021
GB00B2PDGW16;24/11/2022
GB00B2PDGW16;24/11/2022
CA8283361076;26/05/2022
US9633201069;01/06/2020
US9633201069;01/06/2020
;08/10/2020
;08/12/2022
;08/12/2022
;08/12/2022
;10/11/2022
;10/11/2022
SE0011205194;17/12/2020
;15/07/2021
;20/01/2022
US9699041011;20/05/2021
US9699041011;20/05/2021
;01/10/2020
;01/10/2020
;01/10/2020
DK0061278355;27/01/2022
;31/03/2022
;29/09/2022
;10/11/2022
INE075A01022;01/10/2021
INE075A01022;01/10/2021
INE075A01022;01/10/2021
INE075A01022;01/10/2021
INE075A01022;01/10/2021
;22/07/2021
;22/07/2021
;25/08/2022
AU000000WOW2;24/09/2020
AU000000WOW2;24/09/2020
AU000000WOW2;01/10/2020
AU000000WOW2;01/10/2020
;11/08/2022
US98138H1014;24/03/2022
US98138H1014;24/03/2022
US98138H1014;24/03/2022
GB00B67G5X01;05/11/2020
GB00B67G5X01;05/11/2020
GB00B67G5X01;05/11/2020
FR0011981968;30/09/2021
FR0011981968;30/09/2021
JE00B8KF9B49;29/07/2021
JE00B8KF9B49;29/07/2021
CA92938W2022;27/10/2022
CA92938W2022;27/10/2022
CA92938W2022;27/10/2022
CA92938W2022;27/10/2022
;17/11/2022
;21/07/2022
;21/07/2022
US9841211033;29/04/2021
US9841211033;29/04/2021
;24/02/2022
;29/09/2022
;01/12/2022
JP3942600002;21/10/2021
JP3942600002;21/10/2021
;07/07/2022
;17/03/2022
JP3936800006;26/05/2022
;03/02/2022
JP3931650000;10/06/2021
;06/10/2022
;30/09/2021
;30/09/2021
;01/02/2021
;01/02/2021
;08/04/2021
;08/04/2021
;12/05/2022
TW0002885001;07/01/2022
TW0002885001;14/07/2022
TW0002885001;14/07/2022
TW0002885001;14/07/2022
TW0002885001;14/07/2022
TW0002885001;14/07/2022
TW0002885001;14/07/2022
US98850P1093;17/11/2022
US98850P1093;17/11/2022
US98850P1093;17/11/2022
US9884981013;20/05/2021
US9884981013;20/05/2021
US9884981013;20/05/2021
;15/07/2021
;04/08/2022
;16/12/2021
;16/12/2021
;16/12/2021
DE000ZAL1111;04/06/2020
DE000ZAL1111;04/06/2020
DE000ZAL1111;04/06/2020
DE000ZAL1111;04/06/2020
;04/10/2021
;04/10/2021
;04/10/2021
;04/10/2021
;21/04/2022
US9892071054;25/08/2022
US9892071054;25/08/2022
;22/09/2022
;06/10/2022
;06/10/2022
;06/10/2022
;06/10/2022
;17/11/2021
DE0007851008;24/02/2022
DE0007851008;24/02/2022
DE0007851008;24/02/2022
CNE100000NC4;28/10/2021
CNE100000NC4;28/10/2021
;08/12/2022
;08/12/2022
;01/06/2021
;08/12/2022
;23/06/2022
;23/06/2022
;23/06/2022
US98956P1021;05/08/2021
US98956P1021;05/08/2021
;28/10/2021
;28/10/2021
;28/10/2021
;28/10/2021
;17/11/2022
;17/11/2022
;01/12/2022
;01/12/2022
