,Date,S&P/ASX 200 ,Austrian Traded Index,BEL 20 Index,S&P/TSX 60 INDEX,S&P/CLX IGPA (CLP) Index,Colombia Price Index,OMXC 25 CAP Index,OMX Helsinki,IBEX 35 Index,Budapest SE Index,Athex,OMX Iceland,ISEQ,FTSE,TOPIX ,LuxX Index,OMX Vilnius,Oslo Stock Exchange Equity Index,S&P/Bmv Ipc, Lisbon PSI Index,Amsterdam,Swiss Market Index,OMX Stockholm,PX Prague,FTSE 100 Index,Shanghai SE 50,BIST 100 Index,SBF 120 - PRICE INDEX,DAX PERFORMANCE - PRICE INDEX,S&P 500 VALUE - PRICE INDEX
375,19/03/2015,5950.8,2510.19,3734.35,869.75,18846.6,634.06,,9198.63,11091.0,18915.74,723.66,1044.16,6076.7,22805.17,1575.81,1736.65,489.67,556.84,44118.17,5871.55,496.01,9328.48,1707.5,1042.55,6962.32,2630.24,819.22,3964.89,11899.4,919.04
376,20/03/2015,5975.5,2528.6,3765.8,872.81,18937.08,638.38,,9245.57,11419.6,19226.03,744.42,1037.15,6183.88,23176.68,1580.51,1742.39,491.05,565.27,43968.15,5986.51,499.12,9396.29,1710.87,1044.9,7022.51,2680.68,825.06,4002.54,12039.37,927.88
377,23/03/2015,5956.1,2532.41,3751.58,872.35,18904.23,644.73,,9219.44,11452.8,19327.38,766.51,1036.95,6149.22,23057.12,1592.25,1742.09,490.35,564.41,43952.71,6005.01,497.55,9366.2,1698.38,1045.24,7037.67,2720.67,837.42,3977.56,11895.84,927.46
378,24/03/2015,5969.1,2537.75,3765.41,880.3,18984.5,651.22,,9263.14,11579.3,19533.2,794.57,1036.41,6141.39,23333.2,1587.59,1764.89,492.01,562.54,44051.21,6066.93,498.66,9292.68,1701.29,1048.75,7019.68,2683.65,820.33,4004.13,12005.69,920.37
379,25/03/2015,5973.3,2523.4,3745.13,869.59,19006.84,654.89,,9201.94,11464.7,20106.09,,1030.89,6092.65,23145.1,1592.01,1763.72,492.44,558.84,43630.96,6015.48,491.64,9188.25,1694.39,1043.2,6990.97,2649.16,826.49,3952.22,11865.32,911.34
380,26/03/2015,5879.1,2481.63,3703.13,865.38,18892.41,654.79,,9078.35,11453.8,20191.1,764.88,1022.45,5999.96,22900.27,1568.82,1730.26,492.96,554.13,43229.16,5949.13,486.37,9082.51,1675.61,1031.74,6895.33,2687.76,814.82,3934.79,11843.68,909.11
381,27/03/2015,5919.9,2464.97,3712.81,861.6,18957.1,651.38,,9019.73,11427.4,19964.68,768.67,1021.42,6006.48,22984.23,1552.78,1729.64,493.06,558.64,43637.97,6011.82,485.73,9083.52,1662.56,1023.47,6855.02,2689.24,808.94,3954.85,11868.33,909.95
382,30/03/2015,5846.1,2516.13,3762.9,869.44,19074.78,648.77,,9108.23,11529.1,20045.92,772.71,1019.32,6101.39,23260.57,1557.77,1738.57,491.72,561.86,43922.83,6015.79,494.69,9202.18,1687.17,1031.25,6891.43,2784.46,821.84,3994.68,12086.01,922.98
383,31/03/2015,5891.5,2509.82,3725.82,869.28,19090.84,648.57,,9014.67,11521.1,19689.16,775.46,1018.75,6019.49,23157.12,1543.11,1715.04,493.21,561.09,43724.78,5968.53,489.41,9128.98,1667.73,1033.66,6773.04,2754.66,808.46,3957.55,11966.17,915.87
384,01/04/2015,5860.8,2541.55,3742.62,870.76,19183.71,665.88,,8987.98,11569.8,19654.63,765.37,1024.14,6018.03,23358.99,1528.99,1723.61,493.4,563.86,44202.94,6014.51,490.04,9137.26,1669.49,1043.96,6809.5,2799.45,812.09,3977.84,12001.38,913.09
385,02/04/2015,5898.6,2545.69,3773.31,876.3,19295.13,667.25,,9010.34,11634.0,20002.45,771.32,,6025.59,23308.53,1554.17,1722.92,495.68,,,6035.36,492.38,9130.6,1675.52,1049.24,6833.46,2781.64,816.76,3987.85,11967.39,916.88
386,03/04/2015,,,,,,667.25,,,,,,,,,1564.16,,,,,,,,,,,2817.18,829.94,3987.85,11967.39,916.88
387,06/04/2015,,,,877.9,19351.1,692.79,,,,,,,,,1560.71,,,,44850.06,,,,,,,,831.3,3987.85,11967.39,923.34
388,07/04/2015,5926.0,2581.94,3839.11,883.85,19352.39,697.76,,9124.13,11730.5,20462.45,777.47,1029.38,6132.93,23706.34,1578.55,1754.71,498.66,586.71,44987.87,6093.06,503.03,9260.75,1697.43,1050.98,6961.77,2889.45,824.66,4044.58,12123.52,921.07
389,08/04/2015,5960.7,2590.42,3831.09,886.77,19397.98,696.36,,9134.47,11655.5,20804.91,767.92,1032.96,6156.92,23578.7,1588.47,1746.57,499.29,584.05,44980.56,6203.59,497.16,9247.82,1686.77,1047.61,6937.41,2952.08,827.99,4036.53,12035.86,921.3
390,09/04/2015,5932.2,2614.58,3871.66,894.65,19500.42,697.59,,9178.94,11734.6,20848.31,776.03,1036.93,6237.58,23803.9,1594.19,1761.02,496.62,585.86,44913.27,6324.88,501.97,9393.38,1695.94,1053.35,7015.36,2931.77,835.14,4092.48,12166.44,926.43
391,10/04/2015,5968.4,2620.52,3905.71,898.35,19592.46,693.9,,9316.32,11749.3,21152.48,,1034.31,6232.29,23877.25,1589.54,1790.13,497.5,596.58,44882.01,6308.18,507.17,9471.46,1699.96,1052.37,7089.77,2986.61,826.46,4118.87,12374.73,932.44
392,13/04/2015,5960.3,2646.71,3902.74,898.21,19610.98,692.49,,9374.42,11866.4,22230.1,,1034.85,6264.48,24008.91,1586.26,1775.95,497.53,596.97,44994.56,6313.26,508.66,9430.25,1700.36,1058.44,7064.3,3041.12,819.38,4128.17,12338.73,928.2
393,14/04/2015,5946.6,2628.14,3888.86,898.07,19523.28,690.14,,9320.25,11704.7,21975.22,758.63,1024.52,6263.23,23752.91,1590.82,1801.76,497.65,595.87,45004.52,6236.92,505.86,9415.62,1701.39,1053.26,7075.26,3052.41,823.2,4102.21,12227.6,931.61
394,15/04/2015,5908.4,2650.98,3895.02,900.9,19574.36,692.79,,9325.48,11778.4,22077.64,743.95,1027.56,6324.2,24030.54,1588.81,1800.66,494.71,600.64,45262.94,6294.69,507.43,9428.55,1710.61,1050.8,7096.78,3053.3,813.58,4126.91,12231.34,937.61
395,16/04/2015,5947.5,2634.99,3859.43,896.6,19733.38,707.09,,9287.73,11611.7,21900.53,752.37,1029.32,6341.51,23610.81,1599.42,1771.5,495.29,599.18,45480.23,6140.86,504.38,9398.6,1690.93,1056.75,7060.45,3183.3,824.37,4103.18,11998.86,935.99
396,17/04/2015,5877.9,2589.56,3785.49,894.96,19518.29,705.02,,9083.27,11359.4,21326.99,729.81,1031.83,6249.32,23044.08,1588.69,1741.62,494.07,590.59,45012.37,6001.87,495.03,9245.92,1655.72,1048.74,6994.63,3235.33,824.18,4038.55,11688.7,925.8
397,20/04/2015,5833.1,2608.3,3826.28,899.33,19528.09,698.42,,9103.74,11384.6,21642.72,728.98,1038.21,6254.09,23332.98,1582.68,1733.53,492.94,590.65,45077.81,6041.56,500.73,9243.71,1678.28,1051.47,7052.13,3164.46,823.03,4072.45,11891.91,932.29
398,21/04/2015,5872.3,2632.26,3828.36,895.81,19576.0,697.52,,9227.42,11422.3,21903.37,704.74,1035.17,6305.21,23240.26,1608.88,1724.85,491.99,594.18,45296.91,6075.22,503.81,9299.43,1694.73,1056.79,7062.93,3214.36,842.78,4085.12,11939.58,927.94
399,22/04/2015,5837.5,2617.29,3794.29,894.22,19573.77,698.2,,9103.69,11399.2,21955.29,719.43,1035.67,6274.67,23315.4,1621.79,1721.24,493.99,585.07,45232.04,6014.1,505.72,9358.09,1706.25,1042.74,7028.24,3299.22,837.8,4095.88,11867.37,932.5
400,23/04/2015,5844.8,2613.18,3786.28,899.38,19654.82,706.81,,8990.41,11425.8,22050.59,736.6,,6264.99,23199.43,1624.87,1715.05,498.82,590.65,45418.83,5984.51,503.0,9338.25,1689.77,1042.05,7053.67,3273.4,,4073.7,11723.58,935.23
401,24/04/2015,5933.3,2637.85,3800.13,900.22,19748.94,718.35,,9035.85,11505.4,22420.43,761.56,1039.35,6298.36,23427.35,1618.84,1724.12,498.92,589.81,45773.31,6038.61,504.01,9302.12,1698.51,1049.4,7070.7,3223.96,855.51,4090.86,11810.85,934.06
402,27/04/2015,5982.7,2661.7,3844.26,895.7,19980.3,742.74,,9060.8,11640.2,22821.79,794.84,1041.33,6356.91,23806.27,1619.07,1751.5,496.77,589.79,45512.38,6132.83,509.24,9349.18,1719.93,1041.67,7103.98,3308.45,864.02,4143.86,12039.16,930.8
403,28/04/2015,5948.5,2646.67,3802.25,895.88,19807.41,761.43,,8872.45,11607.7,22789.26,806.01,1045.41,6290.39,23532.09,1627.43,1766.06,494.63,583.55,45338.36,6098.04,501.66,9259.81,1679.52,1031.33,7030.53,3282.33,862.09,4070.47,11811.66,935.83
404,29/04/2015,5838.6,2586.51,3703.43,895.51,19656.17,759.48,,8650.08,11378.9,22321.23,797.99,1040.44,6084.28,22995.63,,1710.17,493.67,571.49,44942.23,6011.06,489.26,9105.05,1636.18,1025.1,6946.28,3283.28,859.78,3970.34,11432.72,934.98
405,30/04/2015,5790.0,2586.33,3674.18,886.56,19625.33,750.92,,8517.59,11385.0,22612.46,822.88,1036.42,6047.15,23045.52,1592.79,1687.41,494.49,578.04,44582.39,6094.68,487.85,9077.12,1628.04,1026.01,6960.63,3250.49,839.47,3977.02,11454.38,928.27
406,01/05/2015,5814.4,,,894.57,,753.32,,,,,,,6067.08,,1585.61,,,,,,,,,,6985.95,,,3977.02,11454.38,936.14
407,04/05/2015,5827.5,2614.09,3672.52,895.49,19711.29,747.1,,8564.07,11429.1,22554.03,826.04,1042.62,,23217.17,,1692.6,494.08,586.45,45238.47,6203.15,491.17,9095.82,1634.1,1029.02,,3272.0,840.19,4007.95,11619.85,940.36
408,05/05/2015,5826.5,2583.93,3600.2,883.58,19813.01,765.99,,8380.12,11115.6,22588.62,794.23,1043.54,6103.47,22576.35,,1690.38,492.26,586.88,45091.33,6053.7,482.61,9024.38,1595.48,1025.4,6927.58,3148.81,833.81,3923.01,11327.68,930.83
409,06/05/2015,5692.2,2571.26,3589.0,875.06,19912.86,770.18,,8347.97,11163.6,22850.53,816.94,1041.45,6043.26,22659.85,,1704.11,493.46,584.5,44853.26,6034.63,478.15,8888.92,1584.18,1016.7,6933.74,3139.02,824.41,3923.72,11350.15,926.67
410,07/05/2015,5645.7,2615.33,3585.26,879.78,19895.73,744.63,,8426.8,11180.3,22731.64,841.54,1037.41,6090.26,22841.92,1574.64,1678.52,490.25,579.98,44768.8,5999.67,478.78,8873.55,1587.65,1028.05,6886.95,3094.88,825.7,3912.53,11407.97,928.28
411,08/05/2015,5634.6,2653.23,3652.87,884.09,19886.14,740.36,,8621.24,11424.7,22742.94,838.95,1050.71,6229.62,23312.43,1587.76,1708.47,489.53,586.56,45125.95,6109.89,490.79,9093.33,1616.45,,7046.82,3110.45,840.6,4004.81,11709.73,940.08
412,11/05/2015,5625.2,2653.8,3687.19,884.36,20071.05,733.85,,8614.39,11445.8,22714.49,817.92,1055.74,6176.36,23321.86,1598.33,1712.2,490.17,592.8,45179.97,6147.23,492.75,9117.33,1617.03,1042.51,7029.85,3169.13,847.53,3964.88,11673.35,934.8
413,12/05/2015,5674.7,2633.03,3670.56,876.65,19949.93,729.92,,8480.31,11322.6,22529.13,829.1,1064.0,6082.66,23104.87,1602.27,1695.49,490.04,589.92,44950.49,6101.98,488.97,9044.98,1600.1,1035.1,6933.8,3188.31,853.63,3922.07,11472.41,932.59
414,13/05/2015,5715.1,2659.57,3657.91,871.82,19872.74,732.15,,8546.36,11324.6,22393.97,828.87,1059.3,6096.84,23210.97,1604.21,1711.79,495.72,596.17,45038.14,6156.09,486.69,9050.66,1622.01,1034.44,6949.63,3141.3,864.17,3918.66,11351.46,932.47
415,14/05/2015,5696.6,,3679.9,874.82,19786.81,730.75,,,11398.7,22196.6,833.42,,6158.03,23548.59,1591.49,1735.35,,,45271.46,6161.15,490.69,,,1025.24,6973.04,3128.57,872.44,3966.85,11559.82,939.56
416,15/05/2015,5735.5,2681.44,3674.05,879.18,19936.17,720.43,,8577.66,11317.3,22393.01,811.98,1058.55,6185.97,23473.46,1607.11,1733.23,495.69,591.12,45332.8,6120.58,490.96,9109.92,1616.48,1025.94,6960.49,3060.41,876.05,3944.1,11447.03,940.17
417,18/05/2015,5659.2,2637.55,3685.78,,19906.99,716.31,,8561.86,11345.0,22251.28,825.1,1055.8,6177.71,23198.1,1626.66,1725.51,497.26,590.67,45408.34,6106.3,490.15,9196.55,1622.57,1022.23,6968.87,2998.39,886.52,3956.17,11594.28,942.64
418,19/05/2015,5615.5,2642.56,3741.68,881.16,19800.16,706.14,,8714.05,11497.7,22333.72,846.43,1062.23,6287.29,23713.26,1633.33,1735.09,498.93,588.66,45311.75,6134.46,499.18,9295.62,1633.26,1031.25,6995.1,3116.09,,4034.51,11853.33,942.29
419,20/05/2015,5610.3,2652.4,3752.09,877.15,19699.86,696.28,,8791.32,11574.1,22231.29,840.4,1060.01,6295.18,23772.61,1643.4,1739.45,499.63,588.5,45283.47,6100.31,501.9,9319.9,1637.48,1031.54,7007.26,3122.85,877.91,4044.81,11848.47,942.11
420,21/05/2015,5662.3,2639.92,3762.08,886.91,,696.8,,8849.61,11595.4,22185.55,845.73,1081.15,6267.6,23739.69,1646.8,1751.46,497.22,590.29,45097.39,6103.63,502.05,9365.35,1642.19,1021.4,7013.47,3150.9,865.65,4054.51,11864.59,944.41
421,22/05/2015,5664.7,2640.72,3765.9,886.96,19718.56,691.18,,8828.53,11554.2,22189.96,840.22,1081.11,6273.56,23781.78,1647.85,1786.5,497.22,589.57,44874.04,6101.47,501.89,9353.3,1648.46,1030.02,7031.72,3248.86,858.04,4049.86,11815.01,941.72
422,25/05/2015,5721.5,,3746.3,886.11,19654.5,688.36,,8751.15,11322.3,,814.06,,6262.71,23285.11,1659.15,1782.3,497.13,,44852.29,5989.81,501.14,,1650.69,1027.8,,3349.95,845.67,4030.66,11815.01,941.72
423,26/05/2015,5773.4,2596.79,3714.72,878.59,19531.53,670.57,,8697.47,11240.3,22117.91,822.61,1094.11,6266.98,23326.95,1659.57,1746.86,497.48,580.81,44401.4,5871.82,496.35,9272.68,1638.49,1013.6,6948.99,3386.59,836.49,4005.73,11625.13,932.29
424,27/05/2015,5725.3,2614.63,3761.09,882.7,19615.89,654.47,,8776.8,11431.1,22482.75,851.81,1093.14,6369.44,23861.07,1661.33,1763.18,498.82,584.15,44682.59,5925.61,503.52,9396.24,1664.08,1030.18,7033.33,3344.74,842.92,4076.03,11771.13,938.26
425,28/05/2015,5713.1,2576.43,3753.62,882.38,19610.17,653.76,,8722.64,11382.8,22445.82,837.41,1110.37,6362.13,23744.13,1672.76,1743.1,501.83,582.29,44807.31,5931.91,502.24,9394.25,1667.06,1025.52,7040.92,3124.62,835.7,4045.98,11677.57,937.46
426,29/05/2015,5777.2,2568.76,3708.66,875.04,19662.2,658.88,,8610.91,11217.6,22378.74,825.38,1097.39,6274.6,23495.68,1673.65,1726.48,501.62,581.86,44703.62,5839.5,493.56,9237.79,1644.99,1021.81,6984.43,3111.33,829.81,3951.76,11413.82,932.41
427,01/06/2015,5735.4,2554.28,3700.43,878.2,19492.02,654.14,,8642.55,11238.1,22312.2,,1094.87,,23435.67,1678.56,1715.31,501.22,581.58,44760.1,5837.5,492.25,9267.44,1649.59,1028.08,6953.58,3244.32,804.29,3964.59,11436.05,932.92
428,02/06/2015,5636.0,2578.59,3689.59,879.51,19410.06,657.31,,8658.54,11271.4,22386.48,804.96,1107.39,6170.29,23576.16,1674.21,1736.24,503.77,587.5,44931.48,5879.8,486.5,9204.09,1638.65,1019.59,6928.27,3258.31,814.2,3949.79,11328.8,933.31
429,03/06/2015,5583.6,2612.35,3721.76,883.7,19449.37,654.85,,8665.33,11267.6,22389.83,838.22,1103.26,6185.33,23608.83,1669.99,1762.57,502.26,592.1,44732.72,5936.78,487.74,9253.3,1641.69,1017.31,6950.46,3238.43,833.94,3968.43,11419.62,935.77
430,04/06/2015,5504.3,,3692.07,876.16,19272.38,648.59,,8591.91,11146.1,22303.77,827.12,1096.15,6142.78,23336.5,1673.89,1722.98,501.95,586.24,44561.11,5872.98,485.29,9233.65,1625.02,1018.76,6859.24,3299.03,824.99,3931.78,11340.6,927.14
431,05/06/2015,5498.5,2544.67,3646.69,872.21,19328.08,644.34,,8479.16,11062.0,22326.95,786.11,1090.06,6102.48,22847.34,1667.06,1699.72,500.38,587.34,44561.94,5804.53,479.38,9105.02,1606.45,1004.89,6804.6,3303.99,819.43,3878.71,11197.15,926.85
432,08/06/2015,,2500.98,3621.89,858.47,19241.21,646.9,,8378.37,10917.3,21842.67,764.63,1102.58,6081.87,22642.29,1661.99,1708.38,499.27,588.88,44544.05,5649.8,475.13,9060.49,1589.57,996.82,6790.04,3458.71,778.05,3831.42,11064.92,922.12
433,09/06/2015,5471.3,2502.8,3609.88,863.51,19063.75,659.25,,8350.1,10938.1,22036.05,769.37,1114.43,6058.3,22527.46,1634.37,1705.2,498.08,581.99,44519.21,5649.0,474.7,8980.22,1587.84,991.66,6753.8,3414.0,781.46,3827.54,11001.29,923.59
434,10/06/2015,5478.6,2546.41,3663.76,866.62,19270.04,673.12,,8451.07,11097.5,21964.72,761.05,1104.77,6153.96,23091.49,1628.23,1701.46,498.58,582.3,44578.28,5781.65,481.45,9102.7,1610.38,1006.06,6830.27,3370.38,797.48,3891.91,11265.39,934.45
435,11/06/2015,5556.7,2527.34,3672.07,863.83,19314.99,671.59,,8491.27,11156.7,22215.74,823.16,1104.95,6246.02,23172.34,1648.88,1688.59,500.31,584.07,44624.74,5848.66,484.88,9146.3,1604.89,1008.37,6846.74,3347.12,808.45,3917.04,11332.78,936.02
436,12/06/2015,5545.3,2494.03,3631.76,857.66,19270.15,674.1,,8384.44,11030.5,21879.14,774.46,1108.9,6210.08,22877.81,1651.48,1686.45,501.1,575.36,44692.5,5761.12,477.76,9026.43,1597.33,991.13,6784.92,3350.25,805.33,3863.91,11196.49,929.67
437,15/06/2015,5538.8,2434.3,3573.19,859.33,19130.7,675.93,,8267.32,10842.1,21799.82,738.25,1108.42,6168.25,22328.03,1651.92,1664.66,499.39,567.05,44395.76,5627.05,472.89,8924.67,1566.99,979.24,6710.52,3262.48,789.51,3796.12,10984.97,924.94
438,16/06/2015,5535.8,2451.7,3591.25,859.13,19178.49,667.65,,8351.24,10871.4,21693.46,703.05,1106.82,6172.81,22383.48,1639.86,1671.43,500.06,568.8,44722.28,5629.93,475.17,8965.4,1582.23,990.24,6710.1,3179.65,801.84,3817.35,11044.01,930.27
439,17/06/2015,5595.4,2428.72,3567.51,857.49,19238.35,665.04,,8275.12,10813.4,21720.15,680.88,,6150.36,22225.06,1633.7,1660.76,501.57,571.64,44792.04,5583.6,471.56,8906.69,1567.46,978.16,6680.55,3211.71,807.13,3778.91,10978.01,931.18
440,18/06/2015,5524.9,2443.4,3584.11,859.52,19058.13,672.23,,8326.09,10871.9,21529.13,683.43,1108.26,6187.23,22460.02,1616.66,1656.73,496.89,568.55,45120.79,5583.05,472.97,8880.29,1562.43,967.38,6707.88,3068.49,819.32,3786.94,11100.3,938.42
441,19/06/2015,5597.0,2431.02,3589.07,852.36,18965.16,657.41,,,10944.3,21470.94,687.33,1108.95,6270.9,22699.37,1631.01,1669.5,497.53,571.64,44973.41,5621.63,475.43,8867.32,,975.5,6710.45,2903.06,824.54,3796.14,11040.1,932.86
442,22/06/2015,5610.2,2504.49,3679.44,860.85,19082.54,664.04,,8537.43,11368.2,21775.4,749.17,1094.4,6333.67,23485.95,1648.61,1693.97,498.75,578.91,45224.98,5743.96,489.72,9021.37,1606.62,989.33,6825.67,,834.26,3933.79,11460.5,937.78
443,23/06/2015,5684.3,2519.05,3744.68,868.28,19101.55,670.6,,8608.59,11402.5,21999.31,794.98,1103.64,6385.74,23567.25,1676.4,1709.37,495.43,583.31,45454.15,5921.04,494.45,9137.33,1620.95,995.84,6834.87,3003.16,830.68,3980.23,11542.54,939.35
444,24/06/2015,5686.8,2512.83,3719.88,870.95,19027.04,663.78,,8586.58,11321.9,21844.66,780.9,1107.0,6355.16,23443.07,1679.89,1692.84,,586.23,45424.94,5842.41,492.62,9081.81,1611.5,982.45,6844.8,3045.24,841.41,3966.63,11471.26,931.89
445,25/06/2015,5632.7,2499.47,3711.31,867.96,18836.75,657.81,,8573.21,11308.4,21476.74,781.68,1104.4,6348.14,23642.62,1670.91,1711.18,497.96,583.49,45377.12,5817.54,492.39,9045.32,1601.12,983.06,6807.82,2943.99,832.77,3965.09,11473.13,927.94
446,26/06/2015,5545.9,2509.56,3719.44,863.45,18924.72,653.54,,8616.01,11372.3,21807.5,797.52,1113.7,6367.67,23800.47,1667.03,1705.71,501.2,582.46,45566.33,5834.91,494.47,9007.5,1608.26,995.38,6753.7,2736.7,835.46,3976.35,11492.43,929.32
447,29/06/2015,5422.5,2427.2,3621.09,844.33,,652.61,,8396.21,10853.9,21623.72,,1116.16,6209.14,22569.95,1624.82,1660.79,497.54,571.79,44710.35,5530.5,477.15,8868.39,1559.8,972.5,6620.48,2678.37,817.56,3834.01,11083.2,910.94
448,30/06/2015,5459.0,2411.77,3574.7,847.78,18977.92,658.51,,8283.77,10769.5,21903.13,,1121.03,6165.04,22460.71,1630.4,1653.66,497.46,568.41,45053.7,5551.94,472.58,8780.91,1541.66,981.47,6520.98,2870.03,822.5,3771.78,10944.97,912.4
449,01/07/2015,5515.7,2461.16,3641.09,,18705.47,643.61,,8374.43,10911.5,21875.86,,1124.38,6246.8,22943.64,1636.41,1644.91,496.13,568.69,44928.52,5633.2,482.83,8908.99,1575.5,986.61,6608.59,2736.85,816.82,3843.21,11180.5,918.05
450,02/07/2015,5599.8,2437.63,3624.27,853.19,18808.31,648.64,,8304.32,10846.4,22005.69,,1129.93,6245.79,22616.5,1648.24,1638.04,498.6,571.15,45175.58,5617.71,476.96,8961.48,1562.1,988.33,6630.47,2714.25,818.8,3804.34,11099.35,917.46
451,03/07/2015,5538.3,2433.24,3591.97,856.61,18752.64,635.76,,8266.13,10779.8,21873.78,,1132.14,6233.59,22508.13,1652.09,1621.94,498.4,566.45,45065.47,5579.38,474.14,8912.84,1553.6,982.14,6585.78,2582.27,812.17,3783.83,11058.39,917.46
452,06/07/2015,5475.0,2374.06,3536.87,851.82,18546.62,632.28,,8138.94,10540.1,21753.36,,1127.9,6139.97,21600.72,1620.36,1612.14,,559.76,44794.01,5366.84,467.25,8862.78,1526.94,,6535.68,2750.0,823.66,3713.33,10890.63,912.53
453,07/07/2015,5581.4,2330.84,3480.86,854.28,18452.02,623.06,,7978.87,10346.0,21400.72,,1131.88,6084.13,20958.48,1637.23,1580.21,497.48,555.32,45017.75,5246.41,456.64,8764.11,1516.12,969.06,6432.21,2812.45,815.72,3633.84,10676.78,918.36
454,08/07/2015,5469.5,2360.04,3503.1,841.9,18369.67,617.24,,8030.74,10430.3,21367.32,,1129.55,6045.95,21512.39,1582.48,1599.81,494.3,558.06,44497.74,5320.44,459.04,8852.43,1520.88,966.93,6490.7,2608.98,803.87,3658.05,10747.3,902.62
455,09/07/2015,5471.0,2411.98,3589.22,834.13,18533.8,625.48,,8236.27,10706.4,21734.72,,1137.36,6166.27,22268.51,1579.89,1632.05,494.67,565.67,44564.32,5532.18,469.97,8985.08,1549.59,981.38,6581.63,2781.08,822.86,3747.13,10996.41,905.53
456,10/07/2015,5492.0,2464.75,3674.6,842.74,18891.62,629.38,,8412.51,11036.1,22064.46,,1132.82,6278.65,22937.4,1583.55,1650.28,495.4,573.23,44915.98,5700.13,481.39,9134.18,1590.54,991.54,6673.38,2898.41,827.92,3855.93,11315.63,915.4
457,13/07/2015,5473.2,2513.35,3748.87,850.07,18979.67,623.25,,8560.13,11224.2,22098.77,,1142.92,6381.75,23167.04,1613.51,1674.35,500.85,577.15,44990.39,5802.77,489.9,9250.1,1614.42,1001.42,6737.95,2869.05,833.88,3928.16,11484.38,923.97
458,14/07/2015,5577.4,2506.72,3756.25,852.7,19033.32,630.2,,8615.09,11258.3,22144.47,,1144.44,6429.43,23097.51,1638.71,1671.2,500.66,582.17,45136.69,5766.97,493.84,9311.07,1616.25,1003.39,6753.75,2763.07,830.41,3951.25,11516.9,927.9
459,15/07/2015,5636.2,2498.45,3787.6,858.58,18977.76,626.1,,8608.41,11335.7,22285.04,,1144.47,6449.95,23392.75,1646.41,1661.84,502.62,584.63,45107.13,5812.83,497.13,9319.25,1601.97,1011.1,6753.75,2757.95,827.28,3966.24,11539.66,926.43
460,16/07/2015,5669.6,2532.14,3836.47,863.48,,622.82,,8704.25,11510.6,22507.23,,1141.27,6491.76,23783.14,1660.83,1666.65,504.29,587.23,45344.9,5890.24,501.01,9458.96,1636.12,1027.14,6796.45,2742.85,827.9,4021.74,11716.76,932.16
461,17/07/2015,5670.1,2533.44,3834.35,858.94,18957.65,609.15,,8735.24,11480.7,22490.22,,1140.51,6480.87,23765.41,1662.94,1675.39,502.53,584.53,45325.38,5865.23,500.43,9446.17,1635.47,1024.94,6775.08,2807.06,,4026.45,11673.42,928.72
462,20/07/2015,5686.9,2552.31,3849.12,847.63,19013.25,606.7,,8838.04,11556.1,22475.89,,1145.45,6502.79,24031.19,,1657.95,503.4,584.23,45567.99,5866.29,502.08,9482.62,1653.44,1030.18,6788.69,2783.76,813.2,4041.66,11735.72,927.2
463,21/07/2015,5706.7,2541.51,3822.62,843.52,19037.53,604.6,,8645.61,11458.6,22576.28,,1153.27,6465.4,23712.9,1673.88,1665.61,500.83,586.62,45401.23,5828.89,498.76,9385.45,1636.42,1037.51,6769.07,2772.77,815.84,4012.65,11604.8,921.91
464,22/07/2015,5614.6,2521.61,3806.09,840.23,18896.71,600.83,,8563.33,11484.3,22374.16,,1157.9,6518.07,23681.11,1655.37,1658.47,502.16,580.53,44670.42,5813.1,496.12,9289.26,1621.27,1036.43,6667.34,2739.79,812.22,3993.94,11520.67,922.08
465,23/07/2015,5590.3,2524.31,3802.38,839.66,18825.98,599.59,,8564.59,11441.9,22315.45,,1162.68,6511.65,23633.05,1664.88,1657.1,500.03,581.1,44836.33,5825.0,496.35,9381.57,1619.81,1029.93,6655.01,2790.76,783.37,3997.34,11512.11,916.23
466,24/07/2015,5566.1,2507.98,3772.62,835.31,18703.05,582.48,,8541.8,11309.3,22384.05,,1154.49,6482.53,23507.7,1655.86,1626.4,498.96,577.5,44249.49,5790.52,490.04,9322.97,1612.8,1030.83,6579.81,2741.04,787.12,3975.98,11347.45,904.87
467,27/07/2015,5589.9,2455.53,3701.38,826.62,18495.43,582.25,,8411.46,11145.4,22151.4,,1150.36,6318.62,22809.3,1637.9,1588.19,497.43,562.89,43713.72,5676.86,481.52,9194.48,1581.33,1025.94,6505.13,2493.29,773.52,3876.5,11056.4,899.41
468,28/07/2015,5584.7,2480.24,3719.4,829.95,18460.18,581.98,,8467.86,11252.4,22381.97,,1151.96,6380.05,23328.02,1629.46,1592.4,499.34,564.44,44222.97,5659.86,485.77,9275.72,1588.22,1028.47,6555.28,2485.67,780.24,3912.5,11173.91,910.68
469,29/07/2015,5624.2,2481.98,3719.38,842.15,18368.63,596.47,,8519.45,11282.9,22321.54,,1163.2,6427.75,23248.9,1633.94,1611.82,499.13,574.52,44471.29,5698.99,489.29,9387.97,1597.86,1026.55,6631.0,2531.44,780.8,3941.1,11211.85,918.59
470,30/07/2015,5669.5,2481.28,3726.85,848.03,18484.52,593.85,,8634.06,11168.6,22537.66,,1170.88,6449.57,23396.09,1647.21,1608.79,499.57,577.69,44373.31,5739.69,495.17,9397.69,1603.5,1030.69,6668.87,2467.37,782.71,3958.9,11257.15,918.14
